Game_ID,Game_Genre,Game_Title,Game_Price_in_Dollars,Game_Edition_Score,Game_Popularity_Score,Game_Outlet_Id,Store_Sale_Year,Store_Size,Store_Location_Type,Store_Outlet_Type,Total_Outlet_Sales
GM_DRE03,Action,PUBG,4.70718,19.6,0.024206741,13,2014,High,Outskirts,Supermarket,3440.8544
GM_NCC55,Action,Apex Legends,3.81848,10.695,0.063862271,49,2017,Medium,Metropolitan,Supermarket,974.7312
GM_FDH52,Arcade,League of Legends,6.36194,9.42,0.073484791,10,2016,,Outskirts,Convenience Store,535.969
GM_FDO09,Arcade,DOTA,26.4691,13.5,0.125983278,17,2020,,Residential,Supermarket,5259.82
GM_FDU43,Arcade,FIFA,23.94564,19.35,0.058161092,45,2018,,Residential,Supermarket,306.268
GM_FDX09,Action,DOTA,17.5037,9,0.1092139,10,2016,,Outskirts,Convenience Store,1779.0176
GM_FDH40,Arcade,League of Legends,8.31276,,0.138195491,19,2013,Small,Metropolitan,Convenience Store,759.012
GM_FDW58,Action,DOTA,10.44622,20.75,0.007595816,17,2020,,Residential,Supermarket,1877.556
GM_FDC47,Action,DOTA,22.72694,15,0.11956313,17,2020,,Residential,Supermarket,3779.0808
GM_NCR41,Simulation,Prince of Persia,9.44094,17.85,0.018020588,35,2019,Small,Residential,Supermarket,41.2796
GM_DRG49,Action,Hitman,24.47486,7.81,0.067442541,35,2019,Small,Residential,Supermarket,259.662
GM_FDC52,Arcade,PUBG,15.22708,,0.008239804,27,2013,Medium,Outskirts,Department Store,193.082
GM_FDY13,Action,God of War,7.4567,12.1,0.030127406,46,2015,Small,Metropolitan,Supermarket,1687.803
GM_FDY35,Arcade,Grand Theft Auto,4.40402,17.6,0.016014343,13,2014,High,Outskirts,Supermarket,4655.9394
GM_FDI35,Action,Farcry,18.17634,14,0.041524729,17,2020,,Residential,Supermarket,4950.8888
GM_NCU18,Action,Apex Legends,14.14496,15.1,0.055926872,49,2017,Medium,Metropolitan,Supermarket,1418.154
GM_FDY33,Arcade,DOTA,15.85262,14.5,0.097597084,18,2021,Medium,Outskirts,Malls,1225.072
GM_FDC15,Action,PUBG,15.75288,,0.177107232,27,2013,Medium,Outskirts,Department Store,5359.69
GM_FDU01,Arcade,God of War,18.64924,20.25,0,49,2017,Medium,Metropolitan,Supermarket,1764.37
GM_NCU42,Action,Apex Legends,16.95474,9,0.019506654,46,2015,Small,Metropolitan,Supermarket,2553.343
GM_NCV29,Action,Prince of Persia,17.76686,11.8,0.022936556,18,2021,Medium,Outskirts,Malls,1006.6896
GM_NCY30,Action,Apex Legends,18.28976,20.25,0.02610006,17,2020,,Residential,Supermarket,1081.925
GM_FDQ46,Action,DOTA,11.21544,7.51,0.103974431,49,2017,Medium,Metropolitan,Supermarket,308.9312
GM_FDG58,Arcade,DOTA,15.37972,,0.086360962,27,2013,Medium,Outskirts,Department Store,2516.724
GM_FDK33,Action,DOTA,21.3256,17.85,0.011298801,17,2020,,Residential,Supermarket,1428.141
GM_NCD07,Action,Apex Legends,11.56518,9.1,0.055541153,45,2018,,Residential,Supermarket,2093.2752
GM_NCX29,Action,Prince of Persia,14.44102,,0.088720803,27,2013,Medium,Outskirts,Department Store,1929.4884
GM_NCT42,Action,Apex Legends,14.83392,5.88,0.024866609,13,2014,High,Outskirts,Supermarket,5829.7448
GM_DRN59,Action,Uncharted,4.5906,15,0.064129493,35,2019,Small,Residential,Supermarket,2082.6224
GM_FDI44,Action,FIFA,7.90328,16.1,0.100213917,35,2019,Small,Residential,Supermarket,7298.4996
GM_FDA45,Action,DOTA,17.8237,21.25,0.155621254,49,2017,Medium,Metropolitan,Supermarket,7452.9652
GM_FDP31,Arcade,FIFA,6.57168,21.1,0.161832494,45,2018,,Residential,Supermarket,450.0808
GM_FDY01,Arcade,God of War,11.51834,11.8,0.170283492,46,2015,Small,Metropolitan,Supermarket,500.6816
GM_FDT09,Arcade,DOTA,13.28284,15.15,0.012313256,18,2021,Medium,Outskirts,Malls,3668.558
GM_DRH03,Action,PUBG,9.4812,,0,27,2013,Medium,Outskirts,Department Store,736.3748
GM_FDA36,Action,Valorant,18.66924,5.985,0.005689466,18,2021,Medium,Outskirts,Malls,6088.0752
GM_NCF31,Action,Apex Legends,15.34024,9.13,0.052140695,17,2020,,Residential,Supermarket,2125.2336
GM_FDG14,Arcade,God of War,15.13024,9,0.050579228,49,2017,Medium,Metropolitan,Supermarket,2277.036
GM_FDG28,Arcade,League of Legends,24.55144,,0.04904165,27,2013,Medium,Outskirts,Department Store,573.2538
GM_FDU14,Action,PUBG,25.0175,17.75,0.034806679,49,2017,Medium,Metropolitan,Supermarket,2267.049
GM_FDY47,Arcade,Grand Theft Auto,13.1131,,0.095395258,19,2013,Small,Metropolitan,Convenience Store,296.9468
GM_FDI56,Action,FIFA,9.04146,7.325,0.093530571,49,2017,Medium,Metropolitan,Supermarket,559.272
GM_DRD01,Arcade,Hitman,5.64614,12.1,0.061124626,13,2014,High,Outskirts,Supermarket,5559.43
GM_FDM22,Arcade,DOTA,5.4864,14,0,46,2015,Small,Metropolitan,Supermarket,1237.7222
GM_FDH33,Action,DOTA,4.22428,12.85,0.121624114,13,2014,High,Outskirts,Supermarket,569.259
GM_DRZ24,Action,Hitman,11.8444,7.535,0.081719458,13,2014,High,Outskirts,Supermarket,3866.9664
GM_NCQ38,Action,Rocket League,10.5228,16.35,0.01336643,46,2015,Small,Metropolitan,Supermarket,1379.5376
GM_FDO16,Action,League of Legends,8.4025,,0.015035032,27,2013,Medium,Outskirts,Department Store,1869.5664
GM_FDU07,Action,FIFA,14.92366,,0.059557164,27,2013,Medium,Outskirts,Department Store,5499.508
GM_NCB07,Action,Apex Legends,19.4511,19.2,0.077443049,13,2014,High,Outskirts,Supermarket,925.462
GM_FDU48,Action,Valorant,13.21284,18.85,0.055470721,45,2018,,Residential,Supermarket,583.2408
GM_NCM43,Action,Rocket League,16.5121,14.5,0.019514867,45,2018,,Residential,Supermarket,1418.154
GM_FDR31,Arcade,FIFA,14.44102,6.46,0.08228859,10,2016,,Outskirts,Convenience Store,942.7728
GM_DRK49,Action,Hitman,4.11138,14.15,0.036090136,18,2021,Medium,Outskirts,Malls,2364.9216
GM_NCI30,Action,Apex Legends,24.4746,20.25,0.098645981,10,2016,,Outskirts,Convenience Store,3251.7672
GM_DRD60,Action,Hitman,18.11634,15.7,0.03744271,17,2020,,Residential,Supermarket,254.3356
GM_NCG19,Action,Apex Legends,23.53616,20.25,0.147933567,46,2015,Small,Metropolitan,Supermarket,5895.659
GM_FDH12,Simulation,Valorant,10.5028,9.6,0.084937598,35,2019,Small,Residential,Supermarket,1134.5232
GM_FDM32,Action,FIFA,9.1683,20.5,0.020601136,35,2019,Small,Residential,Supermarket,7696.648
GM_FDM27,Arcade,Fortnite,15.60946,12.35,0.158439388,35,2019,Small,Residential,Supermarket,2775.7202
GM_NCU53,Action,Prince of Persia,16.57842,,0,27,2013,Medium,Outskirts,Department Store,5317.0788
GM_NCQ18,Action,Apex Legends,9.917,15.75,0.135072801,46,2015,Small,Metropolitan,Supermarket,874.8612
GM_FDS10,Action,DOTA,17.91318,19.2,0.035156307,13,2014,High,Outskirts,Supermarket,1039.9796
GM_FDB33,Action,FIFA,15.74262,,0.014509564,27,2013,Medium,Outskirts,Department Store,3038.0454
GM_FDI12,Arcade,Valorant,8.58856,9.395,0.100315391,13,2014,High,Outskirts,Supermarket,3848.324
GM_NCW42,Action,Apex Legends,22.14456,18.2,0.058420325,13,2014,High,Outskirts,Supermarket,527.3136
GM_NCC06,Action,Apex Legends,12.86336,19,0.027096298,18,2021,Medium,Outskirts,Malls,2390.8878
GM_FDW02,Arcade,PUBG,12.58704,4.805,0.037912667,17,2020,,Residential,Supermarket,1677.816
GM_NCD43,Action,Apex Legends,10.42964,8.85,0.016110572,17,2020,,Residential,Supermarket,801.6232
GM_FDM57,Arcade,DOTA,8.29908,11.65,0.076158144,18,2021,Medium,Outskirts,Malls,1267.0174
GM_FDA58,Action,DOTA,23.68932,9.395,0.104338095,17,2020,,Residential,Supermarket,886.8456
GM_FDK56,Action,FIFA,18.51898,9.695,0.129998012,46,2015,Small,Metropolitan,Supermarket,452.744
GM_FDP52,Arcade,League of Legends,23.1201,18.7,0,45,2018,,Residential,Supermarket,3877.6192
GM_FDW20,Simulation,FIFA,12.3973,20.75,0.024247803,18,2021,Medium,Outskirts,Malls,4414.254
GM_FDS52,Action,League of Legends,10.04016,8.89,0.005483027,49,2017,Medium,Metropolitan,Supermarket,5448.9072
GM_NCT29,Action,Prince of Persia,11.98414,12.6,0.064371885,18,2021,Medium,Outskirts,Malls,4950.8888
GM_NCL54,Action,Apex Legends,17.66054,12.6,0.082684949,13,2014,High,Outskirts,Supermarket,958.752
GM_FDC05,Arcade,League of Legends,19.82768,13.1,0.098984923,45,2018,,Residential,Supermarket,1956.1204
GM_FDF34,Arcade,DOTA,19.68084,9.3,0.014016743,35,2019,Small,Residential,Supermarket,2404.2038
GM_FDP03,Arcade,Fortnite,12.44388,,0.060880827,27,2013,Medium,Outskirts,Department Store,387.4956
GM_FDD32,Arcade,FIFA,8.32276,17.7,0.068511767,10,2016,,Outskirts,Convenience Store,994.7052
GM_FDZ10,Action,DOTA,12.7502,17.85,0,45,2018,,Residential,Supermarket,1754.383
GM_FDZ40,Action,League of Legends,5.41298,8.935,0.04017515,35,2019,Small,Residential,Supermarket,3340.9844
GM_FDD51,Action,PUBG,4.37744,11.15,0.120441348,18,2021,Medium,Outskirts,Malls,3918.8988
GM_NCY30,Action,Apex Legends,17.95976,,0.045440803,19,2013,Small,Metropolitan,Convenience Store,306.268
GM_FDP58,Simulation,DOTA,21.79482,11.1,0.135906738,17,2020,,Residential,Supermarket,4278.4308
GM_FDV49,Action,God of War,26.43226,10,0.025973288,17,2020,,Residential,Supermarket,4425.5726
GM_FDY24,Arcade,Valorant,5.24298,,0.23372937,19,2013,Small,Metropolitan,Convenience Store,9267.936
GM_NCO55,Action,Rocket League,10.71938,12.8,0.091552173,17,2020,,Residential,Supermarket,229.701
GM_FDR13,Arcade,God of War,11.66492,9.895,0.028883289,17,2020,,Residential,Supermarket,2055.9904
GM_FDS51,Action,Fortnite,6.20194,13.35,0.03236252,17,2020,,Residential,Supermarket,3339.6528
GM_FDP26,Action,PUBG,10.47306,7.785,0.139835844,45,2018,,Residential,Supermarket,6410.3224
GM_NCB54,Action,Prince of Persia,12.92336,,0.049810328,27,2013,Medium,Outskirts,Department Store,1992.0736
GM_FDF32,Action,FIFA,19.71426,16.35,0.068466049,17,2020,,Residential,Supermarket,2870.9296
GM_FDN31,Action,FIFA,18.9153,11.5,0.073178424,18,2021,Medium,Outskirts,Malls,2807.0128
GM_DRM48,Action,Hitman,3.60848,15.2,0.113535259,17,2020,,Residential,Supermarket,539.298
GM_FDN20,Action,FIFA,16.90474,19.35,0.026222599,49,2017,Medium,Metropolitan,Supermarket,4377.635
GM_DRL01,Arcade,Hitman,23.31958,19.5,0,46,2015,Small,Metropolitan,Supermarket,2716.464
GM_FDV56,Arcade,FIFA,10.72596,16.1,0.01361686,49,2017,Medium,Metropolitan,Supermarket,383.5008
GM_DRH13,Action,Hitman,10.7728,,0.023770288,27,2013,Medium,Outskirts,Department Store,703.0848
GM_FDA03,Arcade,PUBG,14.56102,18.5,0.045720935,17,2020,,Residential,Supermarket,1937.478
GM_FDF47,Action,Farcry,22.38746,,0.097145513,27,2013,Medium,Outskirts,Department Store,3307.6944
GM_FDX32,Arcade,FIFA,14.64786,15.1,0.099858247,46,2015,Small,Metropolitan,Supermarket,3142.576
GM_FDX57,Arcade,DOTA,9.65068,17.25,0.047339698,49,2017,Medium,Metropolitan,Supermarket,2554.0088
GM_NCA30,Simulation,Apex Legends,19.05872,19,0.129596025,45,2018,,Residential,Supermarket,1869.5664
GM_FDO49,Arcade,Assassin Creed,4.93008,10.6,0.033024663,13,2014,High,Outskirts,Supermarket,5494.8474
GM_FDL04,Action,League of Legends,10.51622,,0.195963464,19,2013,Small,Metropolitan,Convenience Store,6093.4016
GM_DRM48,Action,Hitman,3.72848,15.2,0.112875322,35,2019,Small,Residential,Supermarket,2586.633
GM_FDR16,Arcade,League of Legends,21.23218,5.845,0.104930609,13,2014,High,Outskirts,Supermarket,1255.6988
GM_NCC19,Action,Apex Legends,19.2682,6.57,0.097275225,18,2021,Medium,Outskirts,Malls,4093.3384
GM_NCE42,Action,Apex Legends,23.54958,21.1,0.010623794,45,2018,,Residential,Supermarket,3163.8816
GM_FDY24,Arcade,Valorant,5.49298,4.88,0.134248297,17,2020,,Residential,Supermarket,5033.448
GM_FDH19,Action,Fortnite,17.54738,19.35,0.033139916,49,2017,Medium,Metropolitan,Supermarket,1137.1864
GM_FDJ46,Action,DOTA,17.34054,11.1,0.044786137,13,2014,High,Outskirts,Supermarket,2696.49
GM_FDN45,Action,DOTA,22.46088,19.35,0.197679823,10,2016,,Outskirts,Convenience Store,898.83
GM_FDY08,Arcade,FIFA,13.99838,9.395,0.171042873,35,2019,Small,Residential,Supermarket,2756.412
GM_FDZ37,Arcade,God of War,8.66198,8.1,0.019764765,35,2019,Small,Residential,Supermarket,878.856
GM_NCT30,Simulation,Apex Legends,4.73718,9.1,0.080455726,45,2018,,Residential,Supermarket,659.142
GM_DRY23,Arcade,Hitman,4.19112,9.395,0.109540783,18,2021,Medium,Outskirts,Malls,182.4292
GM_NCZ30,Action,Apex Legends,12.17098,6.59,0.026291649,18,2021,Medium,Outskirts,Malls,3610.6334
GM_FDC44,Action,FIFA,11.33518,15.6,0.173299972,18,2021,Medium,Outskirts,Malls,5153.292
GM_FDB45,Action,FIFA,10.46306,20.85,0.021325759,35,2019,Small,Residential,Supermarket,2588.6304
GM_FDY04,Arcade,League of Legends,16.3221,17.7,0.042441097,13,2014,High,Outskirts,Supermarket,1286.3256
GM_FDM27,Strategy,Fortnite,15.88946,12.35,0,46,2015,Small,Metropolitan,Supermarket,1230.3984
GM_FDZ43,Arcade,FIFA,24.12512,11,0.057381292,17,2020,,Residential,Supermarket,1733.7432
GM_FDT39,Arcade,Fortnite,15.07366,,0.017277445,19,2013,Small,Metropolitan,Convenience Store,384.8324
GM_NCC06,Simulation,Apex Legends,12.67336,,0.047249645,19,2013,Small,Metropolitan,Convenience Store,3969.4996
GM_FDL15,Action,Fortnite,15.35682,,0.046408928,27,2013,Medium,Outskirts,Department Store,7763.228
GM_FDL57,Arcade,DOTA,25.75304,15.1,0.067456225,17,2020,,Residential,Supermarket,809.6128
GM_FDU08,Action,FIFA,9.87042,10.3,0.027315417,46,2015,Small,Metropolitan,Supermarket,1253.7014
GM_FDK40,Action,League of Legends,26.4091,7.035,0.021972988,17,2020,,Residential,Supermarket,5715.2272
GM_FDQ12,Action,Valorant,22.9101,12.65,0.059270332,10,2016,,Outskirts,Convenience Store,1464.76
GM_FDS48,Action,Valorant,15.11708,15.15,0.027936385,17,2020,,Residential,Supermarket,3251.1014
GM_FDP09,Action,DOTA,21.20902,19.75,0.033958586,45,2018,,Residential,Supermarket,4274.436
GM_FDW21,Arcade,DOTA,9.90358,5.34,0.005973153,49,2017,Medium,Metropolitan,Supermarket,5375.0034
GM_FDY25,Action,God of War,18.10976,12,0.033968012,35,2019,Small,Residential,Supermarket,1318.284
GM_DRE13,Action,Hitman,8.55198,6.28,0.027861814,17,2020,,Residential,Supermarket,2251.7356
GM_FDV43,Action,FIFA,4.27086,,0.134564284,19,2013,Small,Metropolitan,Convenience Store,1176.4686
GM_FDD22,Action,DOTA,11.17544,10,0.099851786,45,2018,,Residential,Supermarket,3523.4136
GM_FDM46,Action,DOTA,9.2712,,0.280083047,19,2013,Small,Metropolitan,Convenience Store,610.5386
GM_NCO30,Action,Apex Legends,18.49608,19.5,0.026320247,10,2016,,Outskirts,Convenience Store,1237.7222
GM_FDM25,Arcade,Assassin Creed,17.37712,10.695,0.060665739,46,2015,Small,Metropolitan,Supermarket,474.0496
GM_NCN41,Action,Prince of Persia,12.2873,17,0.052290474,49,2017,Medium,Metropolitan,Supermarket,717.7324
GM_FDU24,Arcade,Valorant,9.3312,6.78,0.140447292,45,2018,,Residential,Supermarket,2580.6408
GM_FDZ50,Arcade,PUBG,18.37608,12.8,0.079076331,46,2015,Small,Metropolitan,Supermarket,2552.6772
GM_FDP45,Arcade,DOTA,25.14724,15.7,0.030599358,13,2014,High,Outskirts,Supermarket,3914.904
GM_NCM54,Action,Apex Legends,12.61678,17.7,0.051042366,45,2018,,Residential,Supermarket,796.9626
GM_FDW10,Action,DOTA,17.5337,,0.123745045,19,2013,Small,Metropolitan,Convenience Store,916.1408
GM_FDP20,Action,FIFA,12.7902,19.85,0.04592756,17,2020,,Residential,Supermarket,3259.7568
GM_FDK32,Arcade,FIFA,15.10682,16.25,0.048975573,46,2015,Small,Metropolitan,Supermarket,1677.816
GM_FDN52,Arcade,League of Legends,8.77198,9.395,0.13177444,49,2017,Medium,Metropolitan,Supermarket,3707.1744
GM_FDM58,Arcade,DOTA,11.10544,16.85,0,45,2018,,Residential,Supermarket,2954.1546
GM_FDZ46,Action,DOTA,11.08228,,0.068788985,27,2013,Medium,Outskirts,Department Store,2652.5472
GM_NCA18,Action,Apex Legends,11.71492,10.1,0.05630601,18,2021,Medium,Outskirts,Malls,1037.3164
GM_FDD35,Action,Farcry,12.1844,12.15,0.025864429,46,2015,Small,Metropolitan,Supermarket,717.7324
GM_NCK31,Action,Rocket League,4.94666,10.895,0.02704266,35,2019,Small,Residential,Supermarket,426.112
GM_FDI40,Arcade,League of Legends,10.05358,,0.124994714,27,2013,Medium,Outskirts,Department Store,6911.004
GM_FDT50,Arcade,PUBG,9.77752,,0.189512493,19,2013,Small,Metropolitan,Convenience Store,3811.0392
GM_NCT06,Action,Apex Legends,16.47842,17.1,0.038737554,46,2015,Small,Metropolitan,Supermarket,2277.036
GM_FDT31,Action,FIFA,18.78872,19.75,0.012445941,35,2019,Small,Residential,Supermarket,48.6034
GM_FDT45,Action,DOTA,5.30956,15.85,0.05740255,49,2017,Medium,Metropolitan,Supermarket,5770.4886
GM_FDT13,Action,God of War,18.71214,14.85,0.018609305,45,2018,,Residential,Supermarket,690.4346
GM_FDO50,Action,God of War,9.09804,16.25,0.078327268,45,2018,,Residential,Supermarket,1890.2062
GM_NCU18,Action,Apex Legends,14.08496,15.1,0.093464804,10,2016,,Outskirts,Convenience Store,3195.84
GM_NCR54,Action,Apex Legends,19.5111,16.35,0.090702992,49,2017,Medium,Metropolitan,Supermarket,1504.708
GM_NCO18,Action,Apex Legends,17.82686,13.15,0.024751688,18,2021,Medium,Outskirts,Malls,711.0744
GM_FDU09,Arcade,DOTA,5.62956,7.71,0.0667322,45,2018,,Residential,Supermarket,4311.055
GM_FDT13,Action,God of War,18.75214,14.85,0.018647294,18,2021,Medium,Outskirts,Malls,521.3214
GM_FDE09,Action,FIFA,11.22228,8.775,0.021603383,46,2015,Small,Metropolitan,Supermarket,829.5868
GM_NCK53,Action,Prince of Persia,10.11042,,0.065799906,19,2013,Small,Metropolitan,Convenience Store,1571.288
GM_FDG45,Action,FIFA,21.32902,8.1,0,49,2017,Medium,Metropolitan,Supermarket,2403.538
GM_DRH15,Action,PUBG,4.50428,8.775,0.109890489,35,2019,Small,Residential,Supermarket,83.8908
GM_FDO21,Arcade,DOTA,22.40404,,0.017093789,19,2013,Small,Metropolitan,Convenience Store,844.2344
GM_FDD14,Simulation,God of War,18.42266,,0.16898615,27,2013,Medium,Outskirts,Department Store,2940.1728
GM_FDC09,Arcade,FIFA,10.27332,15.5,0.026302004,46,2015,Small,Metropolitan,Supermarket,291.6204
GM_FDH45,Arcade,FIFA,4.32796,,0.105155137,27,2013,Medium,Outskirts,Department Store,3259.7568
GM_FDV32,Action,FIFA,6.5051,7.785,0.088708388,46,2015,Small,Metropolitan,Supermarket,3415.554
GM_FDG12,Arcade,Valorant,11.91098,6.635,0.00632491,35,2019,Small,Residential,Supermarket,5624.6784
GM_FDS32,Arcade,FIFA,14.01838,17.75,0.029629236,13,2014,High,Outskirts,Supermarket,6687.961
GM_NCL55,Action,Rocket League,25.1204,12.15,0.064924087,18,2021,Medium,Outskirts,Malls,5642.655
GM_DRE01,Action,Hitman,24.35512,10.1,0.167123591,35,2019,Small,Residential,Supermarket,4943.565
GM_DRE15,Action,PUBG,7.70012,13.35,0.017813048,49,2017,Medium,Metropolitan,Supermarket,3135.2522
GM_NCL42,Action,Apex Legends,24.70144,18.85,0.04045348,45,2018,,Residential,Supermarket,796.9626
GM_FDP31,Arcade,FIFA,6.40168,21.1,0.161370557,13,2014,High,Outskirts,Supermarket,848.895
GM_FDN33,Arcade,DOTA,9.35436,6.305,0.123617286,18,2021,Medium,Outskirts,Malls,38.6164
GM_FDZ59,Arcade,Valorant,16.485,6.63,0.104021582,46,2015,Small,Metropolitan,Supermarket,4997.4948
GM_FDE45,Action,FIFA,17.83002,12.1,0.067549872,10,2016,,Outskirts,Convenience Store,588.5672
GM_FDJ07,Action,Fortnite,11.8415,7.26,0.01441152,13,2014,High,Outskirts,Supermarket,372.848
GM_FDQ45,Arcade,DOTA,18.44608,9.5,0.010961524,18,2021,Medium,Outskirts,Malls,155.1314
GM_FDM33,Action,DOTA,21.91798,,0.087294906,27,2013,Medium,Outskirts,Department Store,3038.7112
GM_FDO15,Arcade,Fortnite,7.57038,16.75,0.014338639,10,2016,,Outskirts,Convenience Store,1587.2672
GM_FDM46,Action,DOTA,9.2512,7.365,0.159834724,13,2014,High,Outskirts,Supermarket,687.1056
GM_FDR03,Arcade,Fortnite,20.5698,15.7,0.008753653,45,2018,,Residential,Supermarket,1929.4884
GM_FDY49,Arcade,God of War,16.64184,17.2,0.012061003,18,2021,Medium,Outskirts,Malls,3600.6464
GM_FDQ60,Arcade,Valorant,11.88098,6.195,0.109596256,45,2018,,Residential,Supermarket,2181.1608
GM_FDW10,Action,DOTA,17.6137,21.2,0,49,2017,Medium,Metropolitan,Supermarket,3428.2042
GM_FDO51,Arcade,Fortnite,4.46112,6.785,0.042047755,49,2017,Medium,Metropolitan,Supermarket,623.1888
GM_FDJ40,Arcade,League of Legends,10.87912,13.6,0.049791265,18,2021,Medium,Outskirts,Malls,2133.2232
GM_FDS20,Action,FIFA,18.22292,8.85,0.054086343,18,2021,Medium,Outskirts,Malls,3401.5722
GM_FDU45,Arcade,DOTA,11.24518,15.6,0.035476594,13,2014,High,Outskirts,Supermarket,1289.6546
GM_FDV02,Action,PUBG,16.94106,16.75,0.060534179,35,2019,Small,Residential,Supermarket,50.6008
GM_FDN09,Action,DOTA,24.22828,14.15,0.034874689,46,2015,Small,Metropolitan,Supermarket,790.9704
GM_NCM55,Action,Rocket League,18.66924,,0.066403009,27,2013,Medium,Outskirts,Department Store,3147.9024
GM_FDN23,Arcade,Grand Theft Auto,14.46444,6.575,0.075815345,18,2021,Medium,Outskirts,Malls,2486.763
GM_FDY31,Action,FIFA,14.51418,5.98,0.072915282,10,2016,,Outskirts,Convenience Store,1139.8496
GM_FDW03,Arcade,Fortnite,10.65306,5.63,0.041077066,10,2016,,Outskirts,Convenience Store,1816.3024
GM_FDD14,Action,God of War,18.34266,20.7,0.169808455,46,2015,Small,Metropolitan,Supermarket,199.74
GM_FDV23,Action,Grand Theft Auto,12.57046,11,0.106435421,17,2020,,Residential,Supermarket,978.726
GM_DRI03,Action,PUBG,17.57028,6.03,0.022749737,45,2018,,Residential,Supermarket,2683.174
GM_FDN13,Action,Assassin Creed,9.93358,18.6,0.152029528,35,2019,Small,Residential,Supermarket,2897.5616
GM_FDF45,Arcade,FIFA,5.97904,,0.01214561,27,2013,Medium,Outskirts,Department Store,9158.079
GM_FDU46,Arcade,DOTA,8.7454,10.3,0.011124197,35,2019,Small,Residential,Supermarket,1957.452
GM_FDB57,Arcade,FIFA,22.23772,20.25,0.018834342,49,2017,Medium,Metropolitan,Supermarket,1296.3126
GM_FDV12,Arcade,Valorant,9.96384,16.7,0,49,2017,Medium,Metropolitan,Supermarket,2528.7084
GM_FDQ58,Action,DOTA,15.1134,7.315,0.015289106,13,2014,High,Outskirts,Supermarket,284.2966
GM_NCA18,Action,Apex Legends,11.59492,10.1,0.056394771,17,2020,,Residential,Supermarket,759.012
GM_FDH52,Arcade,League of Legends,6.13194,9.42,0,49,2017,Medium,Metropolitan,Supermarket,1787.673
GM_FDM24,Arcade,Valorant,15.01366,6.135,0.079650513,18,2021,Medium,Outskirts,Malls,2431.5016
GM_NCP43,Action,Rocket League,18.1166,,0.030359318,27,2013,Medium,Outskirts,Department Store,4466.1864
GM_NCO18,Action,Apex Legends,17.64686,,0.04316119,19,2013,Small,Metropolitan,Convenience Store,2048.6666
